emp_id,age,age_group,attrition,business_travel,daily_rate,department,distance_from_home,education,education_field,employee_count,employee_number,environment_satisfaction,gender,hourly_rate,job_involvement,job_level,job_role,job_satisfaction,marital_status,monthly_income,salary_slab,monthly_rate,num_companies_worked,over_18,over_time,percent_salary_hike,performance_rating,relationship_satisfaction,standard_hours,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_in_current_role,years_since_last_promotion,years_with_curr_manager
RM1257,38,36-45,no,travel_frequently,594.0,research & development,2,2,medical,1,1760,3,female,75.0,2,1,laboratory technician,2,married,2468.0,upto 5k,15963.0,4,y,no,14,3,2,80,1,9,4,2,6,1,0,5
RM1262,38,36-45,no,travel_rarely,833.0,research & development,18,3,medical,1,1766,2,male,60.0,1,2,healthcare representative,4,married,5811.0,5k-10k,24539.0,3,y,yes,16,3,3,80,1,15,2,3,1,0,1,0
RM1273,38,36-45,no,travel_rarely,1153.0,research & development,6,2,other,1,1782,4,female,40.0,2,1,laboratory technician,3,married,3702.0,upto 5k,16376.0,1,y,no,11,3,2,80,1,5,3,3,5,4,0,4
RM1290,38,36-45,no,non-travel,1336.0,human resources,2,3,human resources,1,1805,1,male,100.0,3,1,human resources,2,divorced,2592.0,upto 5k,7129.0,5,y,no,13,3,4,80,3,13,3,3,11,10,3,8
RM1309,38,36-45,no,travel_rarely,723.0,sales,2,4,marketing,1,1835,2,female,77.0,1,2,sales representative,4,married,5405.0,5k-10k,4244.0,2,y,yes,20,4,1,80,2,20,4,2,4,2,0,3
RM1374,38,36-45,no,travel_frequently,1394.0,research & development,8,3,medical,1,1937,4,female,58.0,2,2,research scientist,2,divorced,2133.0,upto 5k,18115.0,1,y,yes,16,3,3,80,1,20,3,3,20,11,0,7
RM1377,38,36-45,no,travel_rarely,1206.0,research & development,9,2,life sciences,1,1940,2,male,71.0,3,1,research scientist,4,divorced,4771.0,upto 5k,14293.0,2,y,no,19,3,4,80,2,10,0,4,5,2,0,3
RM1392,38,36-45,no,travel_rarely,1404.0,sales,1,3,life sciences,1,1961,1,male,59.0,2,1,sales representative,1,single,2858.0,upto 5k,11473.0,4,y,no,14,3,1,80,0,20,3,2,1,0,0,0
RM1401,38,36-45,no,travel_frequently,1444.0,human resources,1,4,other,1,1972,4,male,88.0,3,1,human resources,2,married,2991.0,upto 5k,5224.0,0,y,yes,11,3,2,80,1,7,2,3,6,2,1,2
RM1417,38,36-45,no,travel_rarely,1321.0,sales,1,4,life sciences,1,1995,4,male,86.0,3,2,sales executive,2,married,4440.0,upto 5k,7636.0,0,y,no,15,3,1,80,2,16,3,3,15,13,5,8
RM1419,38,36-45,no,travel_frequently,508.0,research & development,6,4,life sciences,1,1997,1,male,72.0,2,2,manufacturing director,3,married,5321.0,5k-10k,14284.0,2,y,no,11,3,4,80,1,10,1,3,8,3,7,7
RM1431,38,36-45,no,travel_rarely,201.0,research & development,10,3,medical,1,2015,2,female,99.0,1,3,research director,3,married,13206.0,10k-15k,3376.0,3,y,no,12,3,1,80,1,20,3,3,18,16,1,11
RM1452,38,36-45,no,travelrarely,345.0,sales,10,2,life sciences,1,2041,1,female,100.0,3,2,sales executive,4,married,5343.0,5k-10k,5982.0,1,y,no,11,3,3,80,1,10,1,3,10,7,1,9
RM034,39,36-45,yes,travel_rarely,895.0,sales,5,3,technical degree,1,42,4,male,56.0,3,2,sales representative,4,married,2086.0,upto 5k,3335.0,3,y,no,14,3,3,80,1,19,6,4,1,0,0,0
RM138,39,36-45,no,travel_rarely,1329.0,sales,4,4,life sciences,1,182,4,female,47.0,2,2,sales executive,3,married,5902.0,5k-10k,14590.0,4,y,no,14,3,3,80,1,17,1,4,15,11,5,9
RM241,39,36-45,no,travel_rarely,1431.0,research & development,1,4,medical,1,332,3,female,96.0,3,1,laboratory technician,3,divorced,2232.0,upto 5k,15417.0,7,y,no,14,3,3,80,3,7,1,3,3,2,1,2
RM305,39,36-45,no,travel_rarely,1132.0,research & development,1,3,medical,1,417,3,male,48.0,4,3,healthcare representative,4,divorced,9613.0,5k-10k,10942.0,0,y,no,17,3,1,80,3,19,5,2,18,10,3,7
RM315,39,36-45,no,travel_rarely,117.0,research & development,10,1,medical,1,429,3,male,99.0,3,4,manager,1,married,17068.0,15k+,5355.0,1,y,yes,14,3,4,80,0,21,3,3,21,9,11,10
RM327,39,36-45,no,travel_frequently,672.0,research & development,7,2,medical,1,444,3,male,54.0,2,5,manager,4,married,19272.0,15k+,21141.0,1,y,no,15,3,1,80,1,21,2,3,21,9,13,3
RM328,39,36-45,yes,travel_rarely,1162.0,sales,3,2,medical,1,445,4,female,41.0,3,2,sales executive,3,married,5238.0,5k-10k,17778.0,4,y,yes,18,3,1,80,0,12,3,2,1,0,0,0
RM401,39,36-45,no,travel_frequently,1218.0,research & development,1,1,life sciences,1,531,2,male,52.0,3,5,manager,3,divorced,19197.0,15k+,8213.0,1,y,yes,14,3,3,80,1,21,3,3,21,8,1,6
RM450,39,36-45,no,travel_frequently,443.0,research & development,8,1,life sciences,1,602,3,female,48.0,3,1,laboratory technician,3,married,3755.0,upto 5k,17872.0,1,y,no,11,3,1,80,1,8,3,3,8,3,0,7
RM527,39,36-45,no,travel_rarely,408.0,research & development,2,4,technical degree,1,721,4,female,80.0,2,2,healthcare representative,3,single,4553.0,upto 5k,20978.0,1,y,no,11,3,1,80,0,20,4,3,20,7,11,10
RM552,39,36-45,no,travel_rarely,141.0,human resources,3,3,human resources,1,760,3,female,44.0,4,2,human resources,2,married,6389.0,5k-10k,18767.0,9,y,no,15,3,3,80,1,12,3,1,8,3,3,6
RM655,39,36-45,no,travel_rarely,1383.0,human resources,2,3,life sciences,1,909,4,female,42.0,2,2,human resources,4,married,5204.0,5k-10k,7790.0,8,y,no,11,3,3,80,2,13,2,3,5,4,0,4
RM670,39,36-45,yes,travel_rarely,1122.0,research & development,6,3,medical,1,932,4,male,70.0,3,1,laboratory technician,1,married,2404.0,upto 5k,4303.0,7,y,yes,21,4,4,80,0,8,2,1,2,2,2,2
RM706,39,36-45,no,travel_rarely,903.0,sales,2,5,life sciences,1,985,1,male,41.0,4,3,sales executive,3,single,7880.0,5k-10k,2560.0,0,y,no,18,3,4,80,0,9,3,3,8,7,0,7
RM739,39,36-45,no,travel_rarely,466.0,research & development,1,1,life sciences,1,1026,4,female,65.0,2,4,manufacturing director,4,married,12742.0,10k-15k,7060.0,1,y,no,16,3,3,80,1,21,3,3,21,6,11,8
RM754,39,36-45,no,travel_frequently,945.0,research & development,22,3,medical,1,1043,4,female,82.0,3,3,manufacturing director,1,single,10880.0,10k-15k,5083.0,1,y,yes,13,3,3,80,0,21,2,3,21,6,2,8
RM814,39,36-45,yes,travel_frequently,203.0,research & development,2,3,life sciences,1,1127,1,male,84.0,3,4,healthcare representative,4,divorced,12169.0,10k-15k,13547.0,7,y,no,11,3,4,80,3,21,4,3,18,7,11,5
RM817,39,36-45,no,non-travel,439.0,research & development,9,3,life sciences,1,1132,3,male,70.0,3,2,laboratory technician,2,single,6782.0,5k-10k,8770.0,9,y,no,15,3,3,80,0,9,2,2,5,4,0,3
RM938,39,36-45,no,travel_rarely,412.0,research & development,13,4,medical,1,1307,3,female,94.0,2,4,manager,2,divorced,17123.0,15k+,17334.0,6,y,yes,13,3,4,80,2,21,4,3,19,9,15,2
RM941,39,36-45,yes,travel_rarely,360.0,research & development,23,3,medical,1,1310,3,male,93.0,3,1,research scientist,1,single,3904.0,upto 5k,22154.0,0,y,no,13,3,1,80,0,6,2,3,5,2,0,3
RM950,39,36-45,no,travel_rarely,524.0,research & development,18,2,life sciences,1,1322,1,male,32.0,3,2,manufacturing director,3,single,4534.0,upto 5k,13352.0,0,y,no,11,3,1,80,0,9,6,3,8,7,1,7
RM987,39,36-45,no,travel_rarely,1498.0,sales,21,4,life sciences,1,1390,1,male,44.0,2,2,sales executive,4,married,6120.0,5k-10k,3567.0,3,y,yes,12,3,4,80,2,8,2,4,5,4,1,4
RM993,39,36-45,no,non-travel,1485.0,research & development,25,2,life sciences,1,1397,3,male,71.0,3,3,healthcare representative,3,married,10920.0,10k-15k,3449.0,3,y,no,21,4,2,80,1,13,2,3,6,4,0,5
RM1033,39,36-45,yes,non-travel,592.0,research & development,2,3,life sciences,1,1458,1,female,54.0,2,1,laboratory technician,1,single,3646.0,upto 5k,17181.0,2,y,yes,23,4,2,80,0,11,2,4,1,0,0,0
RM1080,39,36-45,no,travel_rarely,1089.0,research & development,6,3,life sciences,1,1525,2,female,32.0,3,3,manufacturing director,2,single,8376.0,5k-10k,9150.0,4,y,no,18,3,4,80,0,9,3,3,2,0,2,2
RM1125,39,36-45,no,travel_rarely,1462.0,sales,6,3,medical,1,1588,4,male,38.0,4,3,sales executive,3,married,8237.0,5k-10k,4658.0,2,y,no,11,3,1,80,1,11,3,3,7,6,7,6
RM1149,39,36-45,no,travel_rarely,1387.0,research & development,10,5,medical,1,1618,2,male,76.0,3,2,manufacturing director,1,married,5377.0,5k-10k,3835.0,2,y,no,13,3,4,80,3,10,3,3,7,7,7,7
RM1156,39,36-45,no,travel_rarely,170.0,research & development,3,2,medical,1,1627,3,male,76.0,2,2,laboratory technician,3,divorced,3069.0,upto 5k,10302.0,0,y,no,15,3,4,80,1,11,3,3,10,8,0,7
RM1160,39,36-45,no,travel_frequently,711.0,research & development,4,3,medical,1,1633,1,female,81.0,3,2,manufacturing director,3,single,5042.0,5k-10k,3140.0,0,y,no,13,3,4,80,0,10,2,1,9,2,3,8
RM1176,39,36-45,no,travel_rarely,492.0,research & development,12,3,medical,1,1654,4,male,66.0,3,2,manufacturing director,2,married,5295.0,5k-10k,7693.0,4,y,no,21,4,3,80,0,7,3,3,5,4,1,0
RM1241,39,36-45,no,non-travel,792.0,research & development,1,3,life sciences,1,1737,4,male,77.0,3,2,laboratory technician,4,married,6472.0,5k-10k,8989.0,1,y,yes,15,3,4,80,1,9,2,3,9,8,5,8
RM1285,39,36-45,no,travel_rarely,1253.0,research & development,10,1,medical,1,1800,3,male,65.0,3,3,research director,3,single,13464.0,10k-15k,7914.0,7,y,no,21,4,3,80,0,9,3,3,4,3,2,2
RM1293,39,36-45,no,travel_frequently,766.0,sales,20,3,life sciences,1,1812,3,male,83.0,3,2,sales executive,4,divorced,4127.0,upto 5k,19188.0,2,y,no,18,3,4,80,1,7,6,3,2,1,2,2
RM1336,39,36-45,no,travel_rarely,835.0,research & development,19,4,other,1,1871,4,male,41.0,3,2,research scientist,4,divorced,3902.0,upto 5k,5141.0,8,y,no,14,3,2,80,3,7,2,3,2,2,2,2
RM1367,39,36-45,no,non-travel,1251.0,sales,21,4,life sciences,1,1929,1,female,32.0,1,2,sales executive,3,married,5736.0,5k-10k,3987.0,6,y,no,19,3,3,80,1,10,1,3,3,2,1,2
RM1373,39,36-45,no,travel_rarely,867.0,research & development,9,2,medical,1,1936,1,male,87.0,3,2,manufacturing director,1,married,5151.0,5k-10k,12315.0,1,y,no,25,4,4,80,1,10,3,3,10,0,7,9
RM1404,39,36-45,no,travel_rarely,119.0,sales,15,4,marketing,1,1975,2,male,77.0,3,4,sales executive,1,single,13341.0,10k-15k,25098.0,0,y,no,12,3,1,80,0,21,3,3,20,8,11,10
RM1430,39,36-45,no,travel_rarely,116.0,research & development,24,1,life sciences,1,2014,1,male,52.0,3,2,research scientist,4,single,4108.0,upto 5k,5340.0,7,y,no,13,3,1,80,0,18,2,3,7,7,1,7
RM1438,39,36-45,no,non-travel,105.0,research & development,9,3,life sciences,1,2022,4,male,87.0,3,5,manager,4,single,19431.0,15k+,15302.0,2,y,no,13,3,3,80,0,21,3,2,6,0,1,3
RM1463,39,36-45,no,travel_rarely,722.0,sales,24,1,marketing,1,2056,2,female,60.0,2,4,sales executive,4,married,12031.0,10k-15k,8828.0,0,y,no,11,3,1,80,1,21,2,2,20,9,9,6
RM1467,39,36-45,no,travel_rarely,613.0,research & development,6,1,medical,1,2062,4,male,42.0,2,3,healthcare representative,1,married,9991.0,5k-10k,21457.0,4,y,no,15,3,1,80,1,9,5,3,7,7,1,7
RM1467,39,36-45,no,travel_rarely,613.0,research & development,6,1,medical,1,2062,4,male,42.0,2,3,healthcare representative,1,married,9991.0,5k-10k,21457.0,4,y,no,15,3,1,80,1,9,5,3,7,7,1,1
RM091,40,36-45,no,travel_frequently,530.0,research & development,1,4,life sciences,1,119,3,male,78.0,2,4,healthcare representative,2,married,13503.0,10k-15k,14115.0,1,y,no,22,4,4,80,1,22,3,2,22,3,11,11
RM151,40,36-45,no,travel_frequently,1395.0,research & development,26,3,medical,1,202,2,female,54.0,3,2,research scientist,2,divorced,5605.0,5k-10k,8504.0,1,y,no,11,3,1,80,1,20,2,3,20,7,2,13
RM159,40,36-45,no,travel_rarely,630.0,sales,4,4,marketing,1,215,3,male,67.0,2,3,sales executive,4,married,10855.0,10k-15k,8552.0,7,y,no,11,3,1,80,1,15,2,2,12,11,2,11
RM187,40,36-45,no,travel_rarely,989.0,research & development,4,1,medical,1,253,4,female,46.0,3,5,manager,3,married,19033.0,15k+,6499.0,1,y,no,14,3,2,80,1,21,2,3,20,8,9,9
RM204,40,36-45,no,travel_rarely,905.0,research & development,19,2,medical,1,281,3,male,99.0,3,2,laboratory technician,4,married,2741.0,upto 5k,16523.0,8,y,yes,15,3,3,80,1,15,2,4,7,2,3,7
RM244,40,36-45,no,travel_rarely,1300.0,research & development,24,2,technical degree,1,335,1,male,62.0,3,2,research scientist,4,divorced,3319.0,upto 5k,24447.0,1,y,no,17,3,1,80,2,9,3,3,9,8,4,7
RM336,40,36-45,no,travel_rarely,1124.0,sales,1,2,medical,1,453,2,male,57.0,1,2,sales executive,4,married,7457.0,5k-10k,13273.0,2,y,yes,22,4,3,80,3,6,2,2,4,3,0,2
RM369,40,36-45,yes,travel_rarely,575.0,sales,22,2,marketing,1,492,3,male,68.0,2,2,sales executive,3,married,6380.0,5k-10k,6110.0,2,y,yes,12,3,1,80,2,8,6,3,6,4,1,0
RM388,40,36-45,no,travel_rarely,759.0,sales,2,2,marketing,1,516,4,female,46.0,3,2,sales executive,2,divorced,5715.0,5k-10k,22553.0,7,y,no,12,3,3,80,2,8,5,3,5,4,1,3
RM392,40,36-45,no,travel_rarely,555.0,research & development,2,3,medical,1,521,2,female,78.0,2,2,laboratory technician,3,married,3448.0,upto 5k,13436.0,6,y,no,22,4,2,80,1,20,3,3,1,0,0,0
RM418,40,36-45,no,travel_rarely,1398.0,sales,2,4,life sciences,1,558,3,female,79.0,3,5,manager,3,married,18041.0,15k+,13022.0,0,y,no,14,3,4,80,0,21,2,3,20,15,1,12
RM449,40,36-45,no,travel_rarely,302.0,research & development,6,3,life sciences,1,601,2,female,75.0,3,4,manufacturing director,3,single,13237.0,10k-15k,20364.0,7,y,no,15,3,3,80,0,22,3,3,20,6,5,13
RM459,40,36-45,no,non-travel,1094.0,sales,28,3,other,1,615,3,male,58.0,1,3,sales executive,1,divorced,10932.0,10k-15k,11373.0,3,y,no,15,3,3,80,1,20,2,3,1,0,0,1
RM534,40,36-45,no,travel_frequently,580.0,sales,5,4,life sciences,1,729,4,male,48.0,2,3,sales executive,1,married,10475.0,10k-15k,23772.0,5,y,yes,21,4,3,80,1,20,2,3,18,13,1,12
RM554,40,36-45,no,travel_rarely,804.0,research & development,2,1,medical,1,763,4,female,86.0,2,1,research scientist,4,single,2342.0,upto 5k,22929.0,0,y,yes,20,4,4,80,0,5,2,2,4,2,2,3
RM583,40,36-45,no,travel_frequently,791.0,research & development,2,2,medical,1,807,3,female,38.0,4,2,healthcare representative,2,married,4244.0,upto 5k,9931.0,1,y,no,24,4,4,80,1,8,2,3,8,7,3,7
RM602,40,36-45,no,travel_frequently,720.0,research & development,16,4,medical,1,832,1,male,51.0,2,2,laboratory technician,3,single,5094.0,5k-10k,11983.0,6,y,no,14,3,4,80,0,10,6,3,1,0,0,0
RM685,40,36-45,no,travel_rarely,658.0,sales,10,4,marketing,1,954,1,male,67.0,2,3,sales executive,2,divorced,9705.0,5k-10k,20652.0,2,y,no,12,3,2,80,1,11,2,2,1,0,0,0
RM692,40,36-45,no,travel_frequently,1469.0,research & development,9,4,medical,1,964,4,male,35.0,3,1,research scientist,2,divorced,3617.0,upto 5k,25063.0,8,y,yes,14,3,4,80,1,3,2,3,1,1,0,0
RM707,40,36-45,yes,non-travel,1479.0,sales,24,3,life sciences,1,986,2,female,100.0,4,4,sales executive,2,single,13194.0,10k-15k,17071.0,4,y,yes,16,3,4,80,0,22,2,2,1,0,0,0
RM769,40,36-45,no,travel_rarely,300.0,sales,26,3,marketing,1,1066,3,male,74.0,3,2,sales executive,1,married,8396.0,5k-10k,22217.0,1,y,no,14,3,2,80,1,8,3,2,7,7,7,5
RM786,40,36-45,no,travel_rarely,1492.0,research & development,20,4,technical degree,1,1092,1,male,61.0,3,3,healthcare representative,4,married,10322.0,10k-15k,26542.0,4,y,no,20,4,4,80,1,14,6,3,11,10,11,1
RM815,40,36-45,no,travel_rarely,1308.0,research & development,14,3,medical,1,1128,3,male,44.0,2,5,research director,3,single,19626.0,15k+,17544.0,1,y,no,14,3,1,80,0,21,2,4,20,7,4,9
RM838,40,36-45,no,travel_frequently,593.0,research & development,9,4,medical,1,1166,2,female,88.0,3,3,research director,3,single,13499.0,10k-15k,13782.0,9,y,no,17,3,3,80,0,20,3,2,18,7,2,13
RM846,40,36-45,no,travel_frequently,902.0,research & development,26,2,medical,1,1180,3,female,92.0,2,2,research scientist,4,married,4422.0,upto 5k,21203.0,3,y,yes,13,3,4,80,1,16,3,1,1,1,0,0
RM867,40,36-45,no,travel_frequently,1184.0,sales,2,4,medical,1,1212,2,male,62.0,3,2,sales executive,2,married,4327.0,upto 5k,25440.0,5,y,no,12,3,4,80,3,5,2,3,0,0,0,0
RM885,40,36-45,no,travel_rarely,107.0,sales,10,3,technical degree,1,1239,2,female,84.0,2,2,sales executive,2,divorced,6852.0,5k-10k,11591.0,7,y,no,12,3,2,80,1,7,2,4,5,1,1,3
RM947,40,36-45,yes,travel_rarely,299.0,sales,25,4,marketing,1,1318,4,male,57.0,2,3,sales executive,2,single,9094.0,5k-10k,17235.0,2,y,yes,12,3,3,80,0,9,2,3,5,4,1,0
RM958,40,36-45,no,non-travel,458.0,research & development,16,2,life sciences,1,1340,3,male,74.0,3,1,research scientist,3,divorced,3544.0,upto 5k,8532.0,9,y,no,16,3,2,80,1,6,0,3,4,2,0,0
RM960,40,36-45,no,travel_rarely,523.0,research & development,2,3,life sciences,1,1346,3,male,98.0,3,2,research scientist,4,single,4661.0,upto 5k,22455.0,1,y,no,13,3,3,80,0,9,4,3,9,8,8,8
RM968,40,36-45,no,travel_rarely,329.0,research & development,1,4,life sciences,1,1361,2,male,88.0,3,1,laboratory technician,2,married,2387.0,upto 5k,6762.0,3,y,no,22,4,3,80,1,7,3,3,4,2,0,3
RM979,40,36-45,no,travel_rarely,1202.0,research & development,2,1,medical,1,1375,2,female,89.0,4,2,healthcare representative,3,divorced,6377.0,5k-10k,13888.0,5,y,no,20,4,2,80,3,15,0,3,12,11,11,8
RM1030,40,36-45,no,non-travel,663.0,research & development,9,4,other,1,1449,3,male,81.0,3,2,laboratory technician,3,divorced,3975.0,upto 5k,23099.0,3,y,no,11,3,3,80,2,11,2,4,8,7,0,7
RM1041,40,36-45,no,non-travel,218.0,research & development,8,1,medical,1,1468,4,male,55.0,2,3,research director,2,divorced,13757.0,10k-15k,25178.0,2,y,no,11,3,3,80,1,16,5,3,9,8,4,8
RM1046,40,36-45,no,travel_rarely,896.0,research & development,2,3,medical,1,1474,3,male,68.0,3,1,research scientist,3,divorced,2345.0,upto 5k,8045.0,2,y,no,14,3,3,80,1,8,3,4,3,1,1,2
RM1084,40,36-45,yes,travel_rarely,676.0,research & development,9,4,life sciences,1,1534,4,male,86.0,3,1,laboratory technician,1,single,2018.0,upto 5k,21831.0,3,y,no,14,3,2,80,0,15,3,1,5,4,1,0
RM1095,40,36-45,no,travel_rarely,1342.0,sales,9,2,medical,1,1548,1,male,47.0,3,2,sales executive,1,married,5473.0,5k-10k,19345.0,0,y,no,12,3,4,80,0,9,5,4,8,4,7,1
RM1097,40,36-45,no,travel_rarely,898.0,human resources,6,2,medical,1,1550,3,male,38.0,3,4,manager,4,single,16437.0,15k+,17381.0,1,y,yes,21,4,4,80,0,21,2,3,21,7,7,7
RM1099,40,36-45,no,non-travel,1142.0,research & development,8,2,life sciences,1,1552,4,male,72.0,3,2,healthcare representative,4,divorced,4069.0,upto 5k,8841.0,3,y,yes,18,3,3,80,0,8,2,3,2,2,2,2
RM1133,40,36-45,no,travel_rarely,118.0,sales,14,2,life sciences,1,1598,4,female,84.0,3,2,sales executive,1,married,4639.0,upto 5k,11262.0,1,y,no,15,3,3,80,1,5,2,3,5,4,1,2
RM1157,40,36-45,no,travel_rarely,884.0,research & development,15,3,life sciences,1,1628,1,female,80.0,2,3,manufacturing director,3,married,10435.0,10k-15k,25800.0,1,y,no,13,3,4,80,2,18,2,3,18,15,14,12
RM1165,40,36-45,no,travel_rarely,448.0,research & development,16,3,life sciences,1,1641,3,female,84.0,3,3,manufacturing director,4,single,7945.0,5k-10k,19948.0,6,y,yes,15,3,4,80,0,18,2,2,4,2,3,3
RM1172,40,36-45,yes,travel_rarely,1329.0,research & development,7,3,life sciences,1,1649,1,male,73.0,3,1,laboratory technician,1,single,2166.0,upto 5k,3339.0,3,y,yes,14,3,2,80,0,10,3,1,4,2,0,3
RM1230,40,36-45,no,travel_rarely,369.0,research & development,8,2,life sciences,1,1724,2,female,92.0,3,2,manufacturing director,1,married,6516.0,5k-10k,5041.0,2,y,yes,16,3,2,80,1,18,3,3,1,0,0,0
RM1243,40,36-45,no,travel_rarely,611.0,sales,7,4,medical,1,1740,2,male,88.0,3,5,manager,2,single,19833.0,15k+,4349.0,1,y,no,14,3,2,80,0,21,3,2,21,8,12,8
RM1287,40,36-45,no,travel_rarely,616.0,research & development,2,2,life sciences,1,1802,3,female,99.0,3,1,laboratory technician,1,married,3377.0,upto 5k,25605.0,4,y,no,17,3,4,80,1,7,5,2,4,3,0,2
RM1300,40,36-45,no,travel_rarely,1194.0,research & development,1,3,life sciences,1,1822,3,female,52.0,3,2,healthcare representative,4,divorced,6513.0,5k-10k,9060.0,4,y,no,17,3,4,80,1,12,3,3,5,3,0,3
RM1305,40,36-45,no,travel_rarely,750.0,research & development,12,3,life sciences,1,1829,2,female,47.0,3,2,healthcare representative,1,divorced,4448.0,upto 5k,10748.0,2,y,no,12,3,2,80,1,15,3,3,7,4,7,7
RM1349,40,36-45,no,travel_rarely,1137.0,research & development,1,4,life sciences,1,1892,1,male,98.0,3,4,manager,1,divorced,16823.0,15k+,18991.0,2,y,no,11,3,1,80,1,22,3,3,19,7,11,16
RM1410,40,36-45,no,travel_frequently,692.0,research & development,11,3,technical degree,1,1985,4,female,73.0,3,2,laboratory technician,3,married,6323.0,5k-10k,26849.0,1,y,no,11,3,1,80,1,10,2,4,10,9,9,4
RM1411,40,36-45,no,travel_rarely,444.0,sales,2,2,marketing,1,1986,2,female,92.0,3,2,sales executive,2,married,5677.0,5k-10k,4258.0,3,y,no,14,3,3,80,1,15,4,3,11,8,5,10
RM1428,40,36-45,no,travel_rarely,543.0,research & development,1,4,life sciences,1,2012,1,male,83.0,3,1,laboratory technician,4,married,2406.0,upto 5k,4060.0,8,y,no,19,3,3,80,2,8,3,2,1,0,0,0
RM1456,40,36-45,no,travel_rarely,1322.0,research & development,2,4,life sciences,1,2048,3,male,52.0,2,1,research scientist,3,single,2809.0,upto 5k,2725.0,2,y,no,14,3,4,80,0,8,2,3,2,2,2,2
RM1458,40,36-45,no,travel_rarely,1194.0,research & development,2,4,medical,1,2051,3,female,98.0,3,1,research scientist,3,married,2001.0,upto 5k,12549.0,2,y,no,14,3,2,80,3,20,2,3,5,3,0,2
RM001,41,36-45,yes,travel_rarely,1102.0,sales,1,2,life sciences,1,1,2,female,94.0,3,2,sales executive,4,single,5993.0,5k-10k,19479.0,8,y,yes,11,3,1,80,0,8,0,1,6,4,0,5
RM046,41,36-45,yes,travel_rarely,1360.0,research & development,12,3,technical degree,1,58,2,female,49.0,3,5,research director,3,married,19545.0,15k+,16280.0,1,y,no,12,3,4,80,0,23,0,3,22,15,15,8
RM134,41,36-45,no,travel_rarely,802.0,sales,9,1,life sciences,1,176,3,male,96.0,3,3,sales executive,3,divorced,8189.0,5k-10k,21196.0,3,y,yes,13,3,3,80,1,12,2,3,9,7,0,7
RM148,41,36-45,no,travel_frequently,857.0,research & development,10,3,life sciences,1,199,4,male,91.0,2,4,manager,1,divorced,17181.0,15k+,12888.0,4,y,no,13,3,2,80,1,21,2,2,7,6,7,7
RM149,41,36-45,no,travel_rarely,933.0,research & development,9,4,life sciences,1,200,3,male,94.0,3,1,laboratory technician,1,married,2238.0,upto 5k,6961.0,2,y,no,21,4,4,80,1,7,2,3,5,0,1,4
RM167,41,36-45,no,travel_rarely,465.0,research & development,14,3,life sciences,1,227,1,male,56.0,3,1,research scientist,3,divorced,2451.0,upto 5k,4609.0,4,y,no,12,3,1,80,1,13,2,3,9,8,1,8
RM183,41,36-45,yes,travel_rarely,1356.0,sales,20,2,marketing,1,248,2,female,70.0,3,1,sales representative,2,single,3140.0,upto 5k,21728.0,1,y,yes,22,4,4,80,0,4,5,2,4,3,0,2
RM216,41,36-45,no,travel_rarely,896.0,sales,6,3,life sciences,1,298,4,female,75.0,3,3,manager,4,single,13591.0,10k-15k,14674.0,3,y,yes,18,3,3,80,0,16,3,3,1,0,0,0
RM243,41,36-45,no,travel_rarely,1411.0,research & development,19,2,life sciences,1,334,3,male,36.0,3,2,research scientist,1,divorced,3072.0,upto 5k,19877.0,2,y,no,16,3,1,80,2,17,2,2,1,0,0,0
RM301,41,36-45,no,travel_rarely,334.0,sales,2,4,life sciences,1,410,4,male,88.0,3,4,manager,2,single,16015.0,15k+,15896.0,1,y,no,19,3,2,80,0,22,2,3,22,10,0,4
RM347,41,36-45,no,travel_rarely,483.0,research & development,6,3,medical,1,466,4,male,95.0,2,2,manufacturing director,2,single,6032.0,5k-10k,10110.0,6,y,yes,15,3,4,80,0,8,3,3,5,4,1,2
